STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00401790,"CLARKSVILLE WWTP, TN US",10/4/1980,,,0,,15.6,3.9,6.1,
USC00401790,"CLARKSVILLE WWTP, TN US",10/5/1980,,,0,,13.3,-0.6,3.9,
USC00401790,"CLARKSVILLE WWTP, TN US",10/6/1980,,,0.8,,17.2,-0.6,1.7,
USC00401790,"CLARKSVILLE WWTP, TN US",10/7/1980,,,0,,20.6,1.7,7.2,
USC00401790,"CLARKSVILLE WWTP, TN US",10/8/1980,,,0,,26.7,7.2,13.9,
USC00401790,"CLARKSVILLE WWTP, TN US",10/9/1980,,,0,,28.9,11.1,13.9,
USC00401790,"CLARKSVILLE WWTP, TN US",10/10/1980,,,0,,31.1,12.2,14.4,
USC00401790,"CLARKSVILLE WWTP, TN US",10/11/1980,,,0,,30.6,7.2,10,
USC00401790,"CLARKSVILLE WWTP, TN US",10/12/1980,,,0,,22.2,1.7,6.1,
USC00401790,"CLARKSVILLE WWTP, TN US",10/13/1980,,,0,,17.8,-0.6,1.7,
USC00401790,"CLARKSVILLE WWTP, TN US",10/14/1980,,,0,,21.7,1.7,5,
USC00401790,"CLARKSVILLE WWTP, TN US",10/15/1980,,,0,,26.1,5.6,11.1,
USC00401790,"CLARKSVILLE WWTP, TN US",10/16/1980,,,0,,28.3,8.9,14.4,
USC00401790,"CLARKSVILLE WWTP, TN US",10/17/1980,,,0,,29.4,14.4,26.1,
USC00401790,"CLARKSVILLE WWTP, TN US",10/18/1980,,,51.8,,26.1,15.6,16.1,
USC00401790,"CLARKSVILLE WWTP, TN US",10/19/1980,,,0,,22.8,8.9,10.6,
USC00401790,"CLARKSVILLE WWTP, TN US",10/20/1980,,,0,,18.3,1.7,4.4,
USC00401790,"CLARKSVILLE WWTP, TN US",10/21/1980,,,0.3,,22.2,4.4,7.2,
USC00401790,"CLARKSVILLE WWTP, TN US",10/22/1980,,,0,,24.4,4.4,6.7,
USC00401790,"CLARKSVILLE WWTP, TN US",10/23/1980,,,0,,26.1,5,6.1,
USC00401790,"CLARKSVILLE WWTP, TN US",10/24/1980,,,0,,25.6,6.1,14.4,
USC00401790,"CLARKSVILLE WWTP, TN US",10/25/1980,,,11.2,,16.1,4.4,5,
USC00401790,"CLARKSVILLE WWTP, TN US",10/26/1980,,,0,,13.9,-2.2,5,
USC00401790,"CLARKSVILLE WWTP, TN US",10/27/1980,,,3,,12.8,3.9,6.7,
USC00401790,"CLARKSVILLE WWTP, TN US",10/28/1980,,,7.4,,16.1,6.7,13.9,
USC00401790,"CLARKSVILLE WWTP, TN US",10/29/1980,,,0,,15,1.1,5,
USC00401790,"CLARKSVILLE WWTP, TN US",10/30/1980,,,0,,9.4,-3.3,2.8,
USC00401790,"CLARKSVILLE WWTP, TN US",10/31/1980,,,0,,14.4,-2.2,1.7,
USC00401790,"CLARKSVILLE WWTP, TN US",11/1/1980,,,0,,20.6,0.6,7.2,
USC00401790,"CLARKSVILLE WWTP, TN US",11/2/1980,,,0,,22.2,1.1,10.6,
USC00401790,"CLARKSVILLE WWTP, TN US",11/3/1980,,,0,,23.9,3.3,9.4,
USC00401790,"CLARKSVILLE WWTP, TN US",11/4/1980,,,0,,21.1,5,11.7,
USC00401790,"CLARKSVILLE WWTP, TN US",11/5/1980,,,0,,20,1.1,10,
USC00401790,"CLARKSVILLE WWTP, TN US",11/6/1980,,,0,,16.7,-2.2,3.3,
USC00401790,"CLARKSVILLE WWTP, TN US",11/7/1980,,,0,,21.1,4.4,15,
USC00401790,"CLARKSVILLE WWTP, TN US",11/8/1980,,,0,,26.1,7.2,15.6,
USC00401790,"CLARKSVILLE WWTP, TN US",11/9/1980,,,0,,27.2,11.1,19.4,
USC00401790,"CLARKSVILLE WWTP, TN US",11/10/1980,,,0,,25.6,2.2,8.9,
USC00401790,"CLARKSVILLE WWTP, TN US",11/11/1980,,,0,,20.6,1.1,5,
USC00401790,"CLARKSVILLE WWTP, TN US",11/12/1980,,,0,,14.4,-1.1,4.4,
USC00401790,"CLARKSVILLE WWTP, TN US",11/13/1980,,,0,,18.9,-1.7,6.1,
USC00401790,"CLARKSVILLE WWTP, TN US",11/14/1980,,,0,,24.4,4.4,10,
USC00401790,"CLARKSVILLE WWTP, TN US",11/15/1980,,,15.5,,12.8,7.8,8.3,
USC00401790,"CLARKSVILLE WWTP, TN US",11/16/1980,,,0.3,,11.7,3.9,4.4,
USC00401790,"CLARKSVILLE WWTP, TN US",11/17/1980,,,31,,9.4,3.3,3.3,
USC00401790,"CLARKSVILLE WWTP, TN US",11/18/1980,,,28.7,,5.6,0,0.6,
USC00401790,"CLARKSVILLE WWTP, TN US",11/19/1980,,,0.3,,6.1,-5,-1.1,
USC00401790,"CLARKSVILLE WWTP, TN US",11/20/1980,,,0,,8.3,-5.6,-5.6,
USC00401790,"CLARKSVILLE WWTP, TN US",11/21/1980,,,0,,11.1,-5.6,-5,
USC00401790,"CLARKSVILLE WWTP, TN US",11/22/1980,,,0,,12.2,-5.6,-1.1,
USC00401790,"CLARKSVILLE WWTP, TN US",11/23/1980,,,2,,12.2,-1.1,6.7,
USC00401790,"CLARKSVILLE WWTP, TN US",11/24/1980,,,8.6,,8.9,6.1,7.2,
USC00401790,"CLARKSVILLE WWTP, TN US",11/25/1980,,,0.3,,8.9,-0.6,0.6,
USC00401790,"CLARKSVILLE WWTP, TN US",11/26/1980,,,0,,8.9,-0.6,5.6,
USC00401790,"CLARKSVILLE WWTP, TN US",11/27/1980,,,17.8,,7.2,1.1,2.2,
USC00401790,"CLARKSVILLE WWTP, TN US",11/28/1980,,,1,,3.9,0.6,0.6,
USC00401790,"CLARKSVILLE WWTP, TN US",11/29/1980,,,0,,5.6,-1.7,4.4,
USC00401790,"CLARKSVILLE WWTP, TN US",11/30/1980,,,0,,12.8,-3.9,1.1,
USC00401790,"CLARKSVILLE WWTP, TN US",12/1/1980,,,0,,19.4,1.1,9.4,
USC00401790,"CLARKSVILLE WWTP, TN US",12/2/1980,,,3.6,,20,6.7,6.7,
USC00401790,"CLARKSVILLE WWTP, TN US",12/3/1980,,,0.3,,8.3,-3.9,-1.7,
USC00401790,"CLARKSVILLE WWTP, TN US",12/4/1980,,,0,,7.8,-5.6,1.7,
USC00401790,"CLARKSVILLE WWTP, TN US",12/5/1980,,,0,,17.2,1.7,8.9,
USC00401790,"CLARKSVILLE WWTP, TN US",12/6/1980,,,0,,19.4,5,10.6,
USC00401790,"CLARKSVILLE WWTP, TN US",12/7/1980,,,0,,22.2,3.9,7.8,
USC00401790,"CLARKSVILLE WWTP, TN US",12/8/1980,,,0,,21.7,6.1,7.2,
USC00401790,"CLARKSVILLE WWTP, TN US",12/9/1980,,,28.2,,22.2,6.1,10,
USC00401790,"CLARKSVILLE WWTP, TN US",12/10/1980,,,0.8,,11.1,0,6.1,
USC00401790,"CLARKSVILLE WWTP, TN US",12/11/1980,,,0,,5,-1.7,2.2,
USC00401790,"CLARKSVILLE WWTP, TN US",12/12/1980,,,0,,9.4,0.6,5.6,
USC00401790,"CLARKSVILLE WWTP, TN US",12/13/1980,,,0,,16.7,1.1,5,
USC00401790,"CLARKSVILLE WWTP, TN US",12/14/1980,,,0,,13.3,-6.1,-3.3,
USC00401790,"CLARKSVILLE WWTP, TN US",12/15/1980,,,0,,12.2,-3.3,1.7,
USC00401790,"CLARKSVILLE WWTP, TN US",12/16/1980,,,0,,12.2,1.1,3.9,
USC00401790,"CLARKSVILLE WWTP, TN US",12/17/1980,,,0,,6.7,-7.2,-3.9,
USC00401790,"CLARKSVILLE WWTP, TN US",12/18/1980,,,0,,8.3,-3.9,4.4,
USC00401790,"CLARKSVILLE WWTP, TN US",12/19/1980,,,4.1,,17.8,-1.7,-1.7,
USC00401790,"CLARKSVILLE WWTP, TN US",12/20/1980,,,0,,0,-12.8,-11.7,
USC00401790,"CLARKSVILLE WWTP, TN US",12/21/1980,,,0,,-4.4,-11.7,-10.6,
USC00401790,"CLARKSVILLE WWTP, TN US",12/22/1980,,,0,,0.6,-10.6,-7.2,
USC00401790,"CLARKSVILLE WWTP, TN US",12/23/1980,,,0,,5,-7.2,1.7,
USC00401790,"CLARKSVILLE WWTP, TN US",12/24/1980,,,9.4,,10,1.7,3.3,
USC00401790,"CLARKSVILLE WWTP, TN US",12/25/1980,,,0,,5,-12.8,-11.1,
USC00401790,"CLARKSVILLE WWTP, TN US",12/26/1980,,,0,,-2.8,-11.1,-3.9,
USC00401790,"CLARKSVILLE WWTP, TN US",12/27/1980,,,0.3,,3.9,-3.9,-1.1,
USC00401790,"CLARKSVILLE WWTP, TN US",12/28/1980,,,0,,5.6,-8.9,-5,
USC00401790,"CLARKSVILLE WWTP, TN US",12/29/1980,,,0,,10,-5,0,
USC00401790,"CLARKSVILLE WWTP, TN US",12/30/1980,,,0,,10.6,0,1.1,
USC00401790,"CLARKSVILLE WWTP, TN US",12/31/1980,,,0,,5.6,-0.6,3.9,
USC00401790,"CLARKSVILLE WWTP, TN US",1/1/1981,,,0,,14.4,-2.8,1.1,
USC00401790,"CLARKSVILLE WWTP, TN US",1/2/1981,,,0,,3.9,-6.1,0.6,
USC00401790,"CLARKSVILLE WWTP, TN US",1/3/1981,,,0,,8.3,-5.6,2.2,
USC00401790,"CLARKSVILLE WWTP, TN US",1/4/1981,,,0,,12.2,-11.7,-10,
USC00401790,"CLARKSVILLE WWTP, TN US",1/5/1981,,,0,,-1.1,-14.4,-11.1,
USC00401790,"CLARKSVILLE WWTP, TN US",1/6/1981,,,0,,3.3,-11.1,1.7,
USC00401790,"CLARKSVILLE WWTP, TN US",1/7/1981,,,12.4,,3.9,-6.7,-6.1,
USC00401790,"CLARKSVILLE WWTP, TN US",1/8/1981,,,0,,-1.7,-16.7,-7.8,
USC00401790,"CLARKSVILLE WWTP, TN US",1/9/1981,,,0,,4.4,-12.2,-6.1,
USC00401790,"CLARKSVILLE WWTP, TN US",1/10/1981,,,0,,0,-9.4,-8.3,
USC00401790,"CLARKSVILLE WWTP, TN US",1/11/1981,,,0,,-2.8,-15.6,-10.6,
USC00401790,"CLARKSVILLE WWTP, TN US",1/12/1981,,,0,,-3.9,-19.4,-11.1,
USC00401790,"CLARKSVILLE WWTP, TN US",1/13/1981,,,0,,0,-11.1,-1.7,
USC00401790,"CLARKSVILLE WWTP, TN US",1/14/1981,,,0,,8.3,-8.9,-3.3,
USC00401790,"CLARKSVILLE WWTP, TN US",1/15/1981,,,0,,10,-6.7,-3.3,
USC00401790,"CLARKSVILLE WWTP, TN US",1/16/1981,,,0,,8.9,-7.8,-6.7,
USC00401790,"CLARKSVILLE WWTP, TN US",1/17/1981,,,0,,-0.6,-11.7,-8.9,
USC00401790,"CLARKSVILLE WWTP, TN US",1/18/1981,,,0,,0.6,-9.4,-2.2,
USC00401790,"CLARKSVILLE WWTP, TN US",1/19/1981,,,0,,11.7,-5.6,-3.3,
USC00401790,"CLARKSVILLE WWTP, TN US",1/20/1981,,,0.8,,11.7,-2.8,2.2,
USC00401790,"CLARKSVILLE WWTP, TN US",1/21/1981,,,9.9,,6.7,0,2.8,
USC00401790,"CLARKSVILLE WWTP, TN US",1/22/1981,,,0,,5.6,0,1.1,
USC00401790,"CLARKSVILLE WWTP, TN US",1/23/1981,,,0,,7.2,-5,-1.7,
USC00401790,"CLARKSVILLE WWTP, TN US",1/24/1981,,,0,,10,-6.7,-1.7,
USC00401790,"CLARKSVILLE WWTP, TN US",1/25/1981,,,0,,16.7,-2.8,7.8,
USC00401790,"CLARKSVILLE WWTP, TN US",1/26/1981,,,0,,20.6,8.3,11.1,
USC00401790,"CLARKSVILLE WWTP, TN US",1/27/1981,,,1,,16.1,-1.1,5,
USC00401790,"CLARKSVILLE WWTP, TN US",1/28/1981,,,0,,11.1,-6.1,-1.1,
USC00401790,"CLARKSVILLE WWTP, TN US",1/29/1981,,,0,,13.3,-4.4,0,
USC00401790,"CLARKSVILLE WWTP, TN US",1/30/1981,,,20.3,,3.3,-4.4,-3.3,
USC00401790,"CLARKSVILLE WWTP, TN US",1/31/1981,,,0,,3.3,-13.9,-6.1,
USC00401790,"CLARKSVILLE WWTP, TN US",2/1/1981,,,25.9,,7.2,-6.1,2.8,
USC00401790,"CLARKSVILLE WWTP, TN US",2/2/1981,,,19.1,,6.7,-6.7,-6.7,
USC00401790,"CLARKSVILLE WWTP, TN US",2/3/1981,,,0,,0.6,-13.3,-8.9,
USC00401790,"CLARKSVILLE WWTP, TN US",2/4/1981,,,0,,0,-11.1,-6.7,
USC00401790,"CLARKSVILLE WWTP, TN US",2/5/1981,,,0,,0.6,-11.1,-7.2,
USC00401790,"CLARKSVILLE WWTP, TN US",2/6/1981,,,0,,4.4,-7.2,-1.1,
USC00401790,"CLARKSVILLE WWTP, TN US",2/7/1981,,,0,,9.4,-6.7,0,
USC00401790,"CLARKSVILLE WWTP, TN US",2/8/1981,,,5.3,,8.3,-4.4,-2.8,
USC00401790,"CLARKSVILLE WWTP, TN US",2/9/1981,,,0.3,,2.8,-9.4,-5,
USC00401790,"CLARKSVILLE WWTP, TN US",2/10/1981,,,5.8,,10.6,-5,6.1,
USC00401790,"CLARKSVILLE WWTP, TN US",2/11/1981,,,17.8,,13.9,-13.3,-13.3,
USC00401790,"CLARKSVILLE WWTP, TN US",2/12/1981,,,0.3,,-2.8,-18.9,-13.3,
USC00401790,"CLARKSVILLE WWTP, TN US",2/13/1981,,,0,,-3.3,-13.3,-5.6,
USC00401790,"CLARKSVILLE WWTP, TN US",2/14/1981,,,0,,3.9,-8.9,-2.8,
USC00401790,"CLARKSVILLE WWTP, TN US",2/15/1981,,,0,,11.7,-5.6,1.1,
USC00401790,"CLARKSVILLE WWTP, TN US",2/16/1981,,,0.5,,17.8,1.1,10,
USC00401790,"CLARKSVILLE WWTP, TN US",2/17/1981,,,28.7,,15.6,5.6,11.1,
USC00401790,"CLARKSVILLE WWTP, TN US",2/18/1981,,,0.3,,17.2,5.6,10.6,
USC00401790,"CLARKSVILLE WWTP, TN US",2/19/1981,,,0.8,,17.2,8.3,11.7,
USC00401790,"CLARKSVILLE WWTP, TN US",2/20/1981,,,0,,20,4.4,9.4,
USC00401790,"CLARKSVILLE WWTP, TN US",2/21/1981,,,0,,18.9,-1.1,5,
USC00401790,"CLARKSVILLE WWTP, TN US",2/22/1981,,,0.8,,21.1,5,13.9,
USC00401790,"CLARKSVILLE WWTP, TN US",2/23/1981,,,0,,19.4,3.9,7.2,
USC00401790,"CLARKSVILLE WWTP, TN US",2/24/1981,,,0,,11.1,-1.1,7.2,
USC00401790,"CLARKSVILLE WWTP, TN US",2/25/1981,,,0,,17.2,-3.3,3.3,
USC00401790,"CLARKSVILLE WWTP, TN US",2/26/1981,,,0,,25.6,0,9.4,
USC00401790,"CLARKSVILLE WWTP, TN US",2/27/1981,,,0,,21.1,1.1,7.2,
USC00401790,"CLARKSVILLE WWTP, TN US",2/28/1981,,,0.3,,26.1,7.8,15.6,
USC00401790,"CLARKSVILLE WWTP, TN US",3/1/1981,,,22.6,,16.7,1.1,5,
USC00401790,"CLARKSVILLE WWTP, TN US",3/2/1981,,,0,,7.2,-2.2,1.7,
USC00401790,"CLARKSVILLE WWTP, TN US",3/3/1981,,,0,,13.9,-5.6,1.7,
USC00401790,"CLARKSVILLE WWTP, TN US",3/4/1981,,,21.8,,11.1,1.1,4.4,
USC00401790,"CLARKSVILLE WWTP, TN US",3/5/1981,,,15,,9.4,3.9,5,
USC00401790,"CLARKSVILLE WWTP, TN US",3/6/1981,,,0.5,,6.1,-3.3,2.2,
USC00401790,"CLARKSVILLE WWTP, TN US",3/7/1981,,,0,,10.6,-2.8,0,
USC00401790,"CLARKSVILLE WWTP, TN US",3/8/1981,,,0,,7.2,-2.8,1.1,
USC00401790,"CLARKSVILLE WWTP, TN US",3/9/1981,,,0,,8.9,-6.1,1.1,
USC00401790,"CLARKSVILLE WWTP, TN US",3/10/1981,,,0,,12.2,-4.4,2.8,
USC00401790,"CLARKSVILLE WWTP, TN US",3/11/1981,,,0,,16.7,-2.8,4.4,
USC00401790,"CLARKSVILLE WWTP, TN US",3/12/1981,,,0,,13.9,-5,0.6,
USC00401790,"CLARKSVILLE WWTP, TN US",3/13/1981,,,0,,17.2,-0.6,8.3,
USC00401790,"CLARKSVILLE WWTP, TN US",3/14/1981,,,1.8,,17.8,-3.9,3.3,
USC00401790,"CLARKSVILLE WWTP, TN US",3/15/1981,,,0,,13.9,-4.4,5.6,
USC00401790,"CLARKSVILLE WWTP, TN US",3/16/1981,,,4.1,,14.4,-5,3.9,
USC00401790,"CLARKSVILLE WWTP, TN US",3/17/1981,,,0,,9.4,-5,6.7,
USC00401790,"CLARKSVILLE WWTP, TN US",3/18/1981,,,0,,22.8,3.9,5.6,
USC00401790,"CLARKSVILLE WWTP, TN US",3/19/1981,,,0,,11.1,-3.9,1.7,
USC00401790,"CLARKSVILLE WWTP, TN US",3/20/1981,,,0,,6.7,-3.3,3.9,
USC00401790,"CLARKSVILLE WWTP, TN US",3/21/1981,,,0,,13.3,-0.6,5,
USC00401790,"CLARKSVILLE WWTP, TN US",3/22/1981,,,5.1,,15.6,5,7.2,
USC00401790,"CLARKSVILLE WWTP, TN US",3/23/1981,,,4.8,,7.2,1.1,3.9,
USC00401790,"CLARKSVILLE WWTP, TN US",3/24/1981,,,0,,13.9,-3.3,3.9,
USC00401790,"CLARKSVILLE WWTP, TN US",3/25/1981,,,0,,16.1,-2.2,5,
USC00401790,"CLARKSVILLE WWTP, TN US",3/26/1981,,,0,,19.4,4.4,10,
USC00401790,"CLARKSVILLE WWTP, TN US",3/27/1981,,,0,,23.3,6.7,14.4,
USC00401790,"CLARKSVILLE WWTP, TN US",3/28/1981,,,0,,25.6,3.9,16.7,
USC00401790,"CLARKSVILLE WWTP, TN US",3/29/1981,,,0,,26.1,5.6,18.3,
USC00401790,"CLARKSVILLE WWTP, TN US",3/30/1981,,,30.5,,24.4,11.7,14.4,
USC00401790,"CLARKSVILLE WWTP, TN US",3/31/1981,,,0,,23.9,6.1,17.8,
USC00401790,"CLARKSVILLE WWTP, TN US",4/1/1981,,,0,,30.6,9.4,18.3,
USC00401790,"CLARKSVILLE WWTP, TN US",4/2/1981,,,0.3,,24.4,1.7,13.9,
USC00401790,"CLARKSVILLE WWTP, TN US",4/3/1981,,,0,,28.9,6.7,17.2,
USC00401790,"CLARKSVILLE WWTP, TN US",4/4/1981,,,0,,26.1,15.6,16.1,
USC00401790,"CLARKSVILLE WWTP, TN US",4/5/1981,,,16.3,,22.2,3.3,10.6,
USC00401790,"CLARKSVILLE WWTP, TN US",4/6/1981,,,0,,17.2,0,11.1,
USC00401790,"CLARKSVILLE WWTP, TN US",4/7/1981,,,0,,17.8,2.8,13.3,
USC00401790,"CLARKSVILLE WWTP, TN US",4/8/1981,,,0,,25.6,12.8,17.8,
USC00401790,"CLARKSVILLE WWTP, TN US",4/9/1981,,,5.1,,22.8,16.1,16.7,
USC00401790,"CLARKSVILLE WWTP, TN US",4/10/1981,,,0.3,,25.6,11.1,19.4,
USC00401790,"CLARKSVILLE WWTP, TN US",4/11/1981,,,5.3,,28.3,13.3,22.2,
USC00401790,"CLARKSVILLE WWTP, TN US",4/12/1981,,,0,,28.3,15,20.6,
USC00401790,"CLARKSVILLE WWTP, TN US",4/13/1981,,,0,,29.4,13.9,20.6,
USC00401790,"CLARKSVILLE WWTP, TN US",4/14/1981,,,0,,30,17.8,22.2,
USC00401790,"CLARKSVILLE WWTP, TN US",4/15/1981,,,0,,24.4,3.3,10,
USC00401790,"CLARKSVILLE WWTP, TN US",4/16/1981,,,0,,19.4,5,13.3,
USC00401790,"CLARKSVILLE WWTP, TN US",4/17/1981,,,20.8,,26.1,13.3,19.4,
USC00401790,"CLARKSVILLE WWTP, TN US",4/18/1981,,,0,,26.1,,21.7,
USC00401790,"CLARKSVILLE WWTP, TN US",4/19/1981,,,1.3,,27.2,13.9,15.6,
USC00401790,"CLARKSVILLE WWTP, TN US",4/20/1981,,,8.1,,23.3,11.7,12.2,
USC00401790,"CLARKSVILLE WWTP, TN US",4/21/1981,,,0.3,,16.1,3.9,9.4,
USC00401790,"CLARKSVILLE WWTP, TN US",4/22/1981,,,0,,21.7,9.4,16.7,
USC00401790,"CLARKSVILLE WWTP, TN US",4/23/1981,,,23.1,,23.3,15,15,
USC00401790,"CLARKSVILLE WWTP, TN US",4/24/1981,,,3,,21.1,9.4,15,
USC00401790,"CLARKSVILLE WWTP, TN US",4/25/1981,,,0,,18.3,3.9,12.2,
USC00401790,"CLARKSVILLE WWTP, TN US",4/26/1981,,,0,,23.9,7.8,15,
USC00401790,"CLARKSVILLE WWTP, TN US",4/27/1981,,,0,,30.6,10.6,16.1,
USC00401790,"CLARKSVILLE WWTP, TN US",4/28/1981,,,0,,31.1,11.7,18.3,
USC00401790,"CLARKSVILLE WWTP, TN US",4/29/1981,,,3.6,,30.6,16.7,18.9,
USC00401790,"CLARKSVILLE WWTP, TN US",4/30/1981,,,0,,27.8,15,20.6,
USC00401790,"CLARKSVILLE WWTP, TN US",5/1/1981,,,0,,28.3,7.8,14.4,
USC00401790,"CLARKSVILLE WWTP, TN US",5/2/1981,,,0,,23.3,3.9,11.1,
USC00401790,"CLARKSVILLE WWTP, TN US",5/3/1981,,,0,,21.7,3.9,12.2,
USC00401790,"CLARKSVILLE WWTP, TN US",5/4/1981,,,0,,25.6,7.8,14.4,
USC00401790,"CLARKSVILLE WWTP, TN US",5/5/1981,,,0,,28.3,13.3,17.8,
USC00401790,"CLARKSVILLE WWTP, TN US",5/6/1981,,,0.3,,27.8,16.1,17.2,
USC00401790,"CLARKSVILLE WWTP, TN US",5/7/1981,,,1.8,,18.3,8.3,8.3,
USC00401790,"CLARKSVILLE WWTP, TN US",5/8/1981,,,0,,20,6.1,12.8,
USC00401790,"CLARKSVILLE WWTP, TN US",5/9/1981,,,0,,25.6,12.8,16.1,
USC00401790,"CLARKSVILLE WWTP, TN US",5/10/1981,,,14,,25,15,16.1,
USC00401790,"CLARKSVILLE WWTP, TN US",5/11/1981,,,15.7,,23.3,6.1,6.1,
USC00401790,"CLARKSVILLE WWTP, TN US",5/12/1981,,,0.3,,13.9,6.1,7.8,
USC00401790,"CLARKSVILLE WWTP, TN US",5/13/1981,,,0,,20,6.7,11.1,
USC00401790,"CLARKSVILLE WWTP, TN US",5/14/1981,,,0.3,,26.1,11.1,15.6,
USC00401790,"CLARKSVILLE WWTP, TN US",5/15/1981,,,0,,21.7,8.3,9.4,
USC00401790,"CLARKSVILLE WWTP, TN US",5/16/1981,,,0,,21.1,6.7,12.8,
USC00401790,"CLARKSVILLE WWTP, TN US",5/17/1981,,,0,,23.3,8.3,11.7,
USC00401790,"CLARKSVILLE WWTP, TN US",5/18/1981,,,1,,20.6,12.2,17.2,
USC00401790,"CLARKSVILLE WWTP, TN US",5/19/1981,,,40.4,,23.3,12.2,12.8,
USC00401790,"CLARKSVILLE WWTP, TN US",5/20/1981,,,0.8,,20,8.9,12.2,
USC00401790,"CLARKSVILLE WWTP, TN US",5/21/1981,,,0,,21.7,5,10.6,
USC00401790,"CLARKSVILLE WWTP, TN US",5/22/1981,,,0,,25.6,6.1,11.7,
USC00401790,"CLARKSVILLE WWTP, TN US",5/23/1981,,,0,,28.3,10.6,20.6,
USC00401790,"CLARKSVILLE WWTP, TN US",5/24/1981,,,0,,29.4,12.2,20.6,
USC00401790,"CLARKSVILLE WWTP, TN US",5/25/1981,,,2,,30,14.4,19.4,
USC00401790,"CLARKSVILLE WWTP, TN US",5/26/1981,,,0,,30.6,16.7,20,
USC00401790,"CLARKSVILLE WWTP, TN US",5/27/1981,,,1.5,,22.8,16.7,18.3,
USC00401790,"CLARKSVILLE WWTP, TN US",5/28/1981,,,0.8,,25.6,12.2,17.2,
USC00401790,"CLARKSVILLE WWTP, TN US",5/29/1981,,,0,,28.9,12.8,18.9,
USC00401790,"CLARKSVILLE WWTP, TN US",5/30/1981,,,0,,31.1,16.7,20.6,
USC00401790,"CLARKSVILLE WWTP, TN US",5/31/1981,,,9.4,,27.8,17.8,18.9,
USC00401790,"CLARKSVILLE WWTP, TN US",6/1/1981,,,1.8,,25,18.3,20.6,
USC00401790,"CLARKSVILLE WWTP, TN US",6/2/1981,,,5.8,,27.8,16.7,21.7,
USC00401790,"CLARKSVILLE WWTP, TN US",6/3/1981,,,16.3,,28.3,17.2,20.6,
USC00401790,"CLARKSVILLE WWTP, TN US",6/4/1981,,,0.3,,27.8,20,21.7,
USC00401790,"CLARKSVILLE WWTP, TN US",6/5/1981,,,1.8,,27.2,19.4,21.1,
USC00401790,"CLARKSVILLE WWTP, TN US",6/6/1981,,,66.8,,29.4,,18.3,
USC00401790,"CLARKSVILLE WWTP, TN US",6/7/1981,,,34,,25.6,17.2,21.7,
USC00401790,"CLARKSVILLE WWTP, TN US",6/8/1981,,,0.5,,28.9,18.3,21.1,
USC00401790,"CLARKSVILLE WWTP, TN US",6/9/1981,,,0,,31.1,21.7,26.7,
USC00401790,"CLARKSVILLE WWTP, TN US",6/10/1981,,,0,,32.2,23.9,26.1,
USC00401790,"CLARKSVILLE WWTP, TN US",6/11/1981,,,37.6,,28.9,17.8,21.1,
USC00401790,"CLARKSVILLE WWTP, TN US",6/12/1981,,,4.3,,27.8,18.9,22.2,
USC00401790,"CLARKSVILLE WWTP, TN US",6/13/1981,,,3.6,,30.6,20,25,
USC00401790,"CLARKSVILLE WWTP, TN US",6/14/1981,,,0,,32.2,20,26.7,
USC00401790,"CLARKSVILLE WWTP, TN US",6/15/1981,,,0,,32.2,19.4,25.6,
USC00401790,"CLARKSVILLE WWTP, TN US",6/16/1981,,,0,,32.2,20.6,25.6,
USC00401790,"CLARKSVILLE WWTP, TN US",6/17/1981,,,0,,31.1,13.9,19.4,
USC00401790,"CLARKSVILLE WWTP, TN US",6/18/1981,,,0,,27.8,15,26.1,
USC00401790,"CLARKSVILLE WWTP, TN US",6/19/1981,,,0,,29.4,15.6,18.3,
USC00401790,"CLARKSVILLE WWTP, TN US",6/20/1981,,,25.9,,25.6,17.8,19.4,
USC00401790,"CLARKSVILLE WWTP, TN US",6/21/1981,,,0,,31.1,19.4,25,
USC00401790,"CLARKSVILLE WWTP, TN US",6/22/1981,,,0,,30.6,23.3,26.1,
USC00401790,"CLARKSVILLE WWTP, TN US",6/23/1981,,,2.5,,32.8,15.6,20,
USC00401790,"CLARKSVILLE WWTP, TN US",6/24/1981,,,0,,30,16.1,22.2,
USC00401790,"CLARKSVILLE WWTP, TN US",6/25/1981,,,0,,33.9,20.6,25,
USC00401790,"CLARKSVILLE WWTP, TN US",6/26/1981,,,0,,34.4,16.7,22.2,
USC00401790,"CLARKSVILLE WWTP, TN US",6/27/1981,,,0,,29.4,13.9,22.2,
USC00401790,"CLARKSVILLE WWTP, TN US",6/28/1981,,,0,,30,14.4,21.7,
USC00401790,"CLARKSVILLE WWTP, TN US",6/29/1981,,,0,,31.7,19.4,23.9,
USC00401790,"CLARKSVILLE WWTP, TN US",6/30/1981,,,0,,28.9,18.3,20.6,
USC00401790,"CLARKSVILLE WWTP, TN US",7/1/1981,,,27.7,,30,20,22.2,
USC00401790,"CLARKSVILLE WWTP, TN US",7/2/1981,,,18.5,,29.4,17.8,20,
USC00401790,"CLARKSVILLE WWTP, TN US",7/3/1981,,,0,,29.4,20,21.7,
USC00401790,"CLARKSVILLE WWTP, TN US",7/4/1981,,,10.4,,26.7,18.9,23.9,
USC00401790,"CLARKSVILLE WWTP, TN US",7/5/1981,,,29.7,,30,20.6,21.1,
USC00401790,"CLARKSVILLE WWTP, TN US",7/6/1981,,,1.3,,26.7,14.4,16.7,
